#taxpath	A01.bins	A02.bins	A03.bins	A05.bins	A06.bins	A07.bins	A08.bins	A09.bins	A10.bins	A11.bins	A12.bins	A13.bins	A14.bins	A15.bins	A16.bins	A17.bins	A18.bins	A19.bins	A20.bins	C141.bins	C142.bins	C143.bins	C144.bins	C145.bins	C146.bins	C147.bins	C148.bins	C149.bins	C150.bins	C151.bins	C152.bins	C153.bins	C154.bins	C155.bins	C156.bins	C157.bins	C158.bins	C159.bins	C160.bins	C161.bins	C162.bins	C163.bins	C164.bins	C165.bins	C166.bins	C167.bins	C168.bins	C169.bins	C170.bins	C171.bins	C172.bins	C173.bins	C174.bins	C175.bins	C176.bins	C177.bins	C178.bins	C179.bins	C180.bins	C181.bins	C182.bins	C183.bins	C184.bins	C197.bins	C198.bins	C199.bins	C200.bins	C201.bins	C202.bins	C203.bins	C204.bins	C205.bins	C206.bins	C207.bins	C208.bins
root__Root;domain__Eukaryota;phylum__unknown;class__Prasinophytae;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Prasinophytae;order__Pseudoscourfieldiales;family__unknown;genus__Prasinoderma	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeothamniophyceae;order__Pleurochloridales;family__unknown;genus__Pleurochloridella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeothamniophyceae;order__Pleurochloridales;family__unknown;genus__Phaeobotrys	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	1	0	0	0	1	0	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeothamniophyceae;order__Phaeothamniales;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeothamniophyceae;order__Phaeothamniales;family__unknown;genus__Stichogloea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeothamniophyceae;order__Phaeothamniales;family__unknown;genus__Phaeothamnion	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeophyceae;order__unknown;family__unknown;genus__unknown	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	2	1	3	3	3	1	2	2	0	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeophyceae;order__Ectocarpales;family__unknown;genus__Scytosiphon	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeophyceae;order__Ectocarpales;family__unknown;genus__Pylaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Phaeophyceae;order__Dictyotales;family__unknown;genus__Padina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Pedinophyceae;order__Pedinomonadales;family__unknown;genus__Pedinomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Nephroselmidophyceae;order__Nephroselmidales;family__unknown;genus__Nephroselmis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Mamiellophyceae;order__unknown;family__unknown;genus__Dolichomastix	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Mamiellophyceae;order__Monomastigales;family__unknown;genus__Monomastix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Mamiellophyceae;order__Mamiellales;family__unknown;genus__Bathycoccus	3	0	0	0	1	0	2	2	2	0	0	4	0	4	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Mamiellophyceae;order__Dolichomastigales;family__unknown;genus__Crustomastix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__IncertaeSedis;order__unknown;family__unknown;genus__Picocystis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Rhinosporideacae;family__unknown;genus__unknown	5	3	14	18	19	5	2	11	1	4	23	2	2	8	13	0	0	1	0	29	33	15	5	31	36	11	21	31	33	13	4	9	3	16	25	7	15	3	13	0	0	1	0	0	0	0	0	5	3	4	2	3	0	0	2	2	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Rhinosporideacae;family__unknown;genus__Dermocystidium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	4	0	0	0	12	5	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Pseudoperkinsidae;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	9	1	0	0	7	1	0	1	4	1	1	0	0	0	0	1	0	0	1	1	1	2	0	3	1	0	0	0	0	0	0	0	2	0	1	0	1	3	0	0	0	0	2	2	0	0	3	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Pseudoperkinsidae;family__unknown;genus__LKM51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	11	0	0	0	12	5	0	0	0	0	0	2	0	1	0	4	3	2	3	6	2	5	2	0	0	1	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Pseudoperkinsidae;family__unknown;genus__Anurofeca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Ichthyophonidae;family__unknown;genus__unknown	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Ichthyophonidae;family__unknown;genus__Paramoebidium	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	0	9	2	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Abeoformidae;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Abeoformidae;family__unknown;genus__Pirum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Ichthyosporea;order__Abeoformidae;family__unknown;genus__MarineIchthyosporeans1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Filasterea;order__Ministeriida;family__Capsasporidae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Filasterea;order__Ministeriida;family__Capsasporidae;genus__AT4-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Eustigmatophyceae;order__Eustigmatales;family__unknown;genus__unknown	0	0	6	2	5	3	0	2	3	2	4	0	1	2	3	0	0	0	0	0	0	2	0	3	0	0	1	0	0	0	0	0	1	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Eustigmatophyceae;order__Eustigmatales;family__unknown;genus__Vischeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
root__Root;domain__Eukaryota;phylum__unknown;class__Eustigmatophyceae;order__Eustigmatales;family__unknown;genus__Pseudocharaciopsis	3	0	3	1	0	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Eustigmatophyceae;order__Eustigmatales;family__unknown;genus__Nannochloropsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Eustigmatophyceae;order__Eustigmatales;family__unknown;genus__Goniochloris	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__unknown;family__unknown;genus__unknown	17	34	5	26	7	22	43	8	32	14	11	22	10	5	24	87	136	125	145	55	10	2	5	10	40	4	8	4	7	18	2	4	16	3	13	2	4	2	7	16	6	32	40	36	79	67	28	54	73	56	11	3	0	3	9	16	10	3	1	1	5	5	1	0	0	0	14	7	0	1	1	5	2	8	9
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__unknown;genus__unknown	4	1	0	0	0	0	4	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	7	2	1	0	2	5	1	0	0	1	0	0	3	3	6	5	0	0	4	1	0	0	2	0	24	18	0	2	1	6	2	1	2
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__unknown;genus__uncultured	0	2	1	4	3	6	3	2	1	1	5	1	2	8	4	0	10	8	8	1	0	0	3	3	1	9	0	0	0	0	0	0	3	1	0	0	7	0	3	0	0	0	0	0	0	0	0	1	0	1	0	4	0	1	2	6	21	18	4	5	2	0	0	0	0	0	0	1	0	0	0	3	1	1	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__unknown;genus__Vannella	5	17	1	6	5	4	27	20	14	8	3	28	3	8	7	104	142	70	67	56	69	2	4	4	62	8	6	3	97	53	1	21	11	12	5	2	15	8	10	37	36	56	75	82	161	151	113	158	137	89	19	7	5	15	39	31	71	38	7	11	14	4	0	0	8	0	30	64	3	71	28	86	55	121	106
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__unknown;genus__Protosteliopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	3	8	0	2	0	2	1	0	1
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__unknown;genus__Platyamoeba	0	2	0	2	0	0	0	0	0	1	0	3	0	0	0	1	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	6	13	8	23	26	14	1	0	2	0	1	0	1	0	3	0	0	0	0	1	1	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Vannellida;family__BIO10-D10;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	21	52	0	3	2	0	1	0	0	0	0	2
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Stygamoebida;family__unknown;genus__unknown	1	8	1	0	3	3	2	0	3	0	0	3	0	0	0	0	1	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	3	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Stygamoebida;family__unknown;genus__Vermistella	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__unknown	3	7	2	1	2	0	6	0	14	3	2	7	1	2	3	7	7	10	7	20	50	0	0	1	11	0	0	0	25	24	0	7	0	0	0	1	0	4	0	2	7	2	1	8	14	14	4	8	9	9	3	1	0	0	1	2	0	0	0	0	1	1	0	0	0	0	5	8	0	8	0	6	6	25	1
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__Pseudoparamoeba	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	1	0	3	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__Paramoeba	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__Neoparamoeba	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__Korotnevella	7	2	15	7	2	6	19	4	1	6	12	6	7	12	4	16	16	10	10	0	2	8	6	4	8	5	8	15	8	9	4	2	13	15	18	0	8	0	5	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	6	1	11	2	0	2	2	0	0	1	0	0	0	0	0	0	0	1	0	12	1
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Dactylopodida;family__unknown;genus__Angulamoeba	5	6	20	28	21	44	4	13	11	14	16	0	3	63	18	7	10	25	30	0	5	0	0	4	0	1	1	1	1	2	1	0	0	2	0	1	1	0	1	5	3	2	1	2	1	7	1	1	0	0	0	5	1	2	6	5	2	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Centramoebida;family__unknown;genus__unknown	1	4	2	6	1	1	3	0	5	3	3	3	0	1	2	105	54	27	66	3	3	3	4	1	4	3	7	0	2	3	0	0	14	5	6	1	9	0	6	0	0	0	0	0	1	0	0	0	0	1	0	3	0	1	5	5	5	0	1	0	1	4	0	2	1	0	43	40	2	22	58	329	110	93	79
root__Root;domain__Eukaryota;phylum__unknown;class__Discosea;order__Centramoebida;family__unknown;genus__Acanthamoeba	8	9	0	14	7	7	8	4	10	1	2	16	1	2	13	23	45	61	52	21	4	0	1	0	29	1	3	0	9	14	0	6	1	0	7	0	0	0	1	9	4	8	19	19	43	31	12	34	34	34	6	1	0	4	3	7	2	0	3	0	0	6	0	59	78	6	10	7	0	2	94	30	10	7	2
root__Root;domain__Eukaryota;phylum__unknown;class__Dictyochophyceae;order__Pedinellales;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Dictyochophyceae;order__Pedinellales;family__unknown;genus__Pteridomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2	4	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Dictyochophyceae;order__Pedinellales;family__unknown;genus__Pseudopedinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__CladeVII;order__SubcladeB;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__CladeVII;order__SubcladeA;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__CladeIX;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__unknown;family__unknown;genus__unknown	2	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	8	8	17	7	5	2	4	5	3	11	1	0	1	9	5	9	0	17	0	14	0	0	0	0	0	2	4	0	0	2	2	0	32	18	50	39	31	68	110	23	86	38	26	7	87	8	45	18	7	0	6	2	32	34	30	16
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__uncultured;family__unknown;genus__unknown	9	0	5	3	1	10	0	1	3	3	3	1	3	3	0	1	2	0	0	4	7	8	9	14	5	15	4	12	0	0	3	0	2	13	3	0	20	0	19	0	0	0	0	0	0	0	0	0	0	0	6	14	5	22	15	18	22	25	13	27	54	19	7	2	0	0	6	1	0	3	0	4	6	8	2
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__Synurales;family__unknown;genus__Synura	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__Synurales;family__unknown;genus__Mallomonas	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2	3	0	1	3	0	0	0	2	0	2	0	0	3	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	8	10	12	7	3	5	9	10	0	0	0	1	3	0	0	0	0	1	2	3	0
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__P34.48;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	1	2	0	3	1	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__P34.45;family__unknown;genus__unknown	30	0	9	7	10	1	1	3	0	5	11	0	1	2	14	0	0	0	0	6	0	3	1	3	1	4	2	1	0	0	1	0	2	6	1	0	7	0	3	0	0	0	3	1	21	4	5	15	6	0	0	35	9	26	75	39	131	116	45	129	95	27	2	10	1	1	4	3	0	8	4	9	14	2	1
root__Root;domain__Eukaryota;phylum__unknown;class__Chrysophyceae;order__Ochromonadales;family__unknown;genus__uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
